"","HI1A","HI1B","HI1C","HI1D","HI1E","HI3Y","HI6","HI7","HI2","HI11","EDUC","HL33","AGEREC","WLTHSCOR","WLTHIND5"
"1575",42,30,NA,NA,42,2001,"Urbain","Bandundu",303,1,"Secondary+","Masculin","25 a 49 ans",0.886472411696543,"Richest"
"1576",42,30,NA,NA,42,2001,"Urbain","Bandundu",304,0,"Primary","Masculin","50 ans et plus",0.884564165294011,"Richest"
"1577",42,30,NA,NA,42,2001,"Urbain","Bandundu",305,1,"Secondary+","Masculin","25 a 49 ans",-0.526033549123536,"Middle"
"1578",42,30,NA,NA,42,2001,"Urbain","Bandundu",306,3,"Secondary+","Masculin","25 a 49 ans",-0.569367899590642,"Middle"
"1579",42,30,NA,NA,42,2001,"Urbain","Bandundu",307,2,"Secondary+","Masculin","25 a 49 ans",-0.524761384855181,"Middle"
"1580",42,30,NA,NA,42,2001,"Urbain","Bandundu",308,2,"Primary","Feminin","25 a 49 ans",-0.0399998981052999,"Fourth"
"1581",42,30,NA,NA,42,2001,"Urbain","Bandundu",309,1,"Primary","Masculin","50 ans et plus",0.656899451376636,"Richest"
"1582",42,30,NA,NA,42,2001,"Urbain","Bandundu",310,3,"Non-standard curriculum","Feminin","50 ans et plus",0.550551806921443,"Fourth"
"1583",42,30,NA,NA,42,2001,"Urbain","Bandundu",311,3,"Primary","Masculin","50 ans et plus",-0.525821521745477,"Middle"
"1584",42,30,NA,NA,42,2001,"Urbain","Bandundu",312,1,"Secondary+","Masculin","25 a 49 ans",0.554792354482625,"Fourth"
"1585",42,30,NA,NA,42,2001,"Urbain","Bandundu",313,1,"Secondary+","Masculin","25 a 49 ans",-0.0906491931154442,"Fourth"
"1586",42,30,NA,NA,42,2001,"Urbain","Bandundu",314,3,"Secondary+","Masculin","25 a 49 ans",-0.526669631257713,"Middle"
"1587",42,30,NA,NA,42,2001,"Urbain","Bandundu",315,0,"Primary","Masculin","50 ans et plus",-0.605504390890834,"Middle"
"1588",42,30,NA,NA,42,2001,"Urbain","Bandundu",316,1,"Non-standard curriculum","Feminin","25 a 49 ans",-0.0925574395179759,"Fourth"
"1589",42,30,NA,NA,42,2001,"Urbain","Bandundu",317,1,"Primary","Masculin","25 a 49 ans",0.887744575964897,"Richest"
"1590",42,30,NA,NA,42,2001,"Urbain","Bandundu",318,0,"Secondary+","Masculin","25 a 49 ans",-0.602323980219948,"Middle"
"1591",42,30,NA,NA,42,2001,"Urbain","Bandundu",319,1,"Primary","Feminin","50 ans et plus",-0.527093686013831,"Middle"
"1592",42,30,NA,NA,42,2001,"Urbain","Bandundu",320,1,"None","Feminin","50 ans et plus",-0.0403179391723885,"Fourth"
"1593",42,30,NA,NA,42,2001,"Urbain","Bandundu",321,4,"Primary","Masculin","50 ans et plus",-0.52565189984303,"Middle"
"1594",51,29,NA,NA,43,2001,"Urbain","Bandundu",5139,1,"Secondary+","Masculin","25 a 49 ans",0.659799853935091,"Richest"
"1595",51,29,NA,NA,43,2001,"Urbain","Bandundu",5140,1,"Secondary+","Masculin","25 a 49 ans",0.0725345732682641,"Fourth"
"1596",51,29,NA,NA,43,2001,"Urbain","Bandundu",5141,1,"Secondary+","Masculin","25 a 49 ans",0.113993764758754,"Fourth"
"1597",51,29,NA,NA,43,2001,"Urbain","Bandundu",5142,2,"Secondary+","Feminin","25 a 49 ans",0.775038052095486,"Richest"
"1598",51,29,NA,NA,43,2001,"Urbain","Bandundu",5143,1,"Secondary+","Masculin","25 a 49 ans",-0.575728720932414,"Middle"
"1599",51,29,NA,NA,43,2001,"Urbain","Bandundu",5144,1,"Secondary+","Masculin","50 ans et plus",0.702743237071995,"Richest"
"1600",51,29,NA,NA,43,2001,"Urbain","Bandundu",5145,1,"Secondary+","Masculin","25 a 49 ans",0.481759494330433,"Fourth"
"1601",51,29,NA,NA,43,2001,"Urbain","Bandundu",5146,1,"Secondary+","Masculin","25 a 49 ans",0.55352019021427,"Fourth"
"1602",51,29,NA,NA,43,2001,"Urbain","Bandundu",5147,2,"Secondary+","Masculin","25 a 49 ans",0.440813666344859,"Fourth"
"1603",51,29,NA,NA,43,2001,"Urbain","Bandundu",5148,NA,NA,NA,NA,NA,NA
"1604",51,29,NA,NA,43,2001,"Urbain","Bandundu",5149,1,"Secondary+","Masculin","25 a 49 ans",-0.529564952242413,"Middle"
"1605",51,29,NA,NA,43,2001,"Urbain","Bandundu",5150,1,"Secondary+","Feminin","25 a 49 ans",-0.679848135990433,"Second"
"1606",51,29,NA,NA,43,2001,"Urbain","Bandundu",5151,3,"Secondary+","Masculin","25 a 49 ans",0.49958204025081,"Fourth"
"1607",51,29,NA,NA,43,2001,"Urbain","Bandundu",5152,2,"Secondary+","Masculin","50 ans et plus",-0.635453648633031,"Second"
"1608",51,29,NA,NA,43,2001,"Urbain","Bandundu",5153,0,"Secondary+","Feminin","50 ans et plus",0.584688658817367,"Fourth"
"1609",51,29,NA,NA,43,2001,"Urbain","Bandundu",5154,3,"Secondary+","Feminin","25 a 49 ans",0.594086436123512,"Fourth"
"1610",51,29,NA,NA,43,2001,"Urbain","Bandundu",5155,3,"Primary","Masculin","50 ans et plus",-0.0912852752496214,"Fourth"
"1611",51,29,NA,NA,43,2001,"Urbain","Bandundu",5156,1,"Secondary+","Masculin","50 ans et plus",0.658421675977707,"Richest"
"1612",51,29,NA,NA,43,2001,"Urbain","Bandundu",5157,1,"Secondary+","Feminin","25 a 49 ans",0.552248025945916,"Fourth"
"1613",51,29,NA,NA,43,2001,"Urbain","Bandundu",5158,4,"Primary","Masculin","50 ans et plus",-0.572548310261528,"Middle"
"1614",51,29,NA,NA,43,2001,"Urbain","Bandundu",5159,0,"Secondary+","Masculin","50 ans et plus",0.775992175296752,"Richest"
"1615",51,29,NA,NA,43,2001,"Urbain","Bandundu",5160,1,"Primary","Feminin","50 ans et plus",-0.687799162667649,"Second"
"1616",51,29,NA,NA,43,2001,"Urbain","Bandundu",5161,1,"Secondary+","Masculin","25 a 49 ans",-0.636513785523327,"Second"
"1617",51,29,NA,NA,43,2001,"Urbain","Bandundu",5162,1,"Secondary+","Masculin","50 ans et plus",-0.629516882047377,"Second"
"1618",51,29,NA,NA,43,2001,"Urbain","Bandundu",5163,1,"Secondary+","Masculin","25 a 49 ans",-0.685890916265117,"Second"
"1619",51,29,NA,NA,43,2001,"Urbain","Bandundu",5164,2,"Secondary+","Masculin","25 a 49 ans",-0.198585100978526,"Fourth"
"1620",51,29,NA,NA,43,2001,"Urbain","Bandundu",5165,NA,NA,NA,NA,NA,NA
"1621",51,29,NA,NA,43,2001,"Urbain","Bandundu",5166,1,"Secondary+","Masculin","25 a 49 ans",-0.677303807453724,"Second"
"1622",51,29,NA,NA,43,2001,"Urbain","Bandundu",5167,1,"Secondary+","Masculin","50 ans et plus",-0.2010022130884,"Fourth"
"1623",51,29,NA,NA,43,2001,"Urbain","Bandundu",5168,1,"Secondary+","Masculin","25 a 49 ans",0.725660921353696,"Richest"
"1624",51,29,NA,NA,43,2001,"Urbain","Bandundu",5169,1,"Secondary+","Masculin","50 ans et plus",0.705539567868975,"Richest"
"1625",51,29,NA,NA,43,2001,"Urbain","Bandundu",5170,2,"Secondary+","Feminin","50 ans et plus",0.557800712657664,"Fourth"
"1626",51,29,NA,NA,43,2001,"Urbain","Bandundu",5171,1,"Secondary+","Masculin","25 a 49 ans",0.598411794635917,"Fourth"
"1627",51,29,NA,NA,43,2001,"Urbain","Bandundu",5172,1,"Secondary+","Masculin","25 a 49 ans",0.599683958904272,"Fourth"
"1628",51,29,NA,NA,43,2001,"Urbain","Bandundu",5173,2,"Secondary+","Masculin","25 a 49 ans",0.390164371334715,"Fourth"
"1629",51,29,NA,NA,43,2001,"Urbain","Bandundu",5174,1,"Secondary+","Masculin","25 a 49 ans",0.595231383965031,"Fourth"
"1630",52,30,NA,NA,44,2001,"Urbain","Bandundu",478,4,"Secondary+","Masculin","25 a 49 ans",1.71771782677169,"Richest"
"1631",52,30,NA,NA,44,2001,"Urbain","Bandundu",479,1,"Secondary+","Masculin","25 a 49 ans",-0.243783550360791,"Fourth"
"1632",52,30,NA,NA,44,2001,"Urbain","Bandundu",480,2,"Primary","Masculin","50 ans et plus",1.64576898186292,"Richest"
"1633",52,30,NA,NA,44,2001,"Urbain","Bandundu",481,3,"Non-standard curriculum","Masculin","50 ans et plus",-0.077602308416523,"Fourth"
"1634",52,30,NA,NA,44,2001,"Urbain","Bandundu",482,NA,NA,NA,NA,NA,NA
"1635",52,30,NA,NA,44,2001,"Urbain","Bandundu",483,1,"Non-standard curriculum","Masculin","50 ans et plus",-0.243783550360791,"Fourth"
"1636",52,30,NA,NA,44,2001,"Urbain","Bandundu",484,0,"Primary","Masculin","50 ans et plus",0.220088515438472,"Fourth"
"1637",52,30,NA,NA,44,2001,"Urbain","Bandundu",485,1,"None","Feminin","50 ans et plus",-0.708534576790825,"Second"
"1638",52,30,NA,NA,44,2001,"Urbain","Bandundu",486,1,"Secondary+","Masculin","25 a 49 ans",0.775674134229663,"Richest"
"1639",52,30,NA,NA,44,2001,"Urbain","Bandundu",487,1,"Secondary+","Masculin","25 a 49 ans",-0.286859107345716,"Fourth"
"1640",52,30,NA,NA,44,2001,"Urbain","Bandundu",488,2,"Secondary+","Feminin","50 ans et plus",-0.714500435644212,"Poorest"
"1641",52,30,NA,NA,44,2001,"Urbain","Bandundu",489,2,"Secondary+","Feminin","25 a 49 ans",-0.428354658193337,"Fourth"
"1642",52,30,NA,NA,44,2001,"Urbain","Bandundu",490,1,"Primary","Masculin","50 ans et plus",-0.714500435644212,"Poorest"
"1643",52,30,NA,NA,44,2001,"Urbain","Bandundu",491,1,"Secondary+","Masculin","50 ans et plus",-0.134535503347143,"Fourth"
